鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
淡水區,房地(土地+建物)+車位,淡金路二段91~120號,26.23,都市：其他:第五種住宅區,,,1091231,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,177.55,2,2,2,有,有,13000000,75126,坡道機械,20.48,1200000,兩個車位價格共新台幣120萬元整，無法拆分。其他增建;,RPSNMLSKKHGGFEF38EA,92.73,9.58,6.13,有,
淡水區,房地(土地+建物)+車位,沙崙路151巷26弄1~30號,49.6,都市：其他:住宅區,,,1100112,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040113,279.66999999999996,4,2,2,有,有,18180000,65005,坡道平面,57.98,0,,RPUNMLTJKHGGFEF58EA,137.53,0.0,18.7,有,70.0
淡水區,房地(土地+建物),濱海路一段421~450號,22.47,都市：其他:第五種住宅區,,,1100108,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061201,143.32,3,2,2,有,有,9600000,66983,,0.0,0,,RPROMLTJKHGGFEF38EA,80.73,2.25,13.46,有,
新店區,房地(土地+建物)+車位,溪園路421~450號,11.68,都市：其他:第四種住宅區,,,1091228,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,129.1,3,2,2,有,有,18000000,147101,坡道平面,23.73,2500000,陽台外推;,RPQOMLSJKHGGFCF97EA,60.37,0.0,24.73,有,71.0
泰山區,房地(土地+建物)+車位,民權街91~120號,10.29,都市：其他:市場用地,,,1100109,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950602,142.61,3,2,2,有,有,11100000,82058,坡道平面,25.62,1500000,其他增建;,RPXWMLTJKHGGFBF86EA,78.07,1.96,5.81,有,
新莊區,房地(土地+建物)+車位,立信三街61~90號,10.01,都市：其他:住宅區,,,1091231,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940331,104.12,2,2,1,有,有,12000000,115252,坡道平面,0.0,0,,RPONNLTJKHGGFBF77EA,45.9,2.92,7.15,有,77.0
板橋區,房地(土地+建物),南雅東路1~30號,3.25,都市：其他:住宅區,,,1100119,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960814,34.18,1,1,1,有,有,5250000,153599,,0.0,0,陽台外推;,RPRQMLTJKHGGFAF18EA,15.31,0.0,8.75,有,79.0
樹林區,房地(土地+建物)+車位,學勤路241~270號,20.42,都市：其他:商業區,,,1100131,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,222.67,4,2,2,有,有,19300000,86675,坡道平面,38.04,0,陽台外推;,RPRPMLSJKHGGFIF68DA,111.71,0.0,15.64,有,80.0
板橋區,房地(土地+建物),中山路一段151~180號,6.67,都市：其他:第一種特定專用區(都市更新地區),,,1090110,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980427,44.44,1,1,1,有,有,8800000,198020,,0.0,0,,RPPQMLSJKHGGFAF87EA,26.52,1.46,0.0,有,81.0
中和區,房地(土地+建物),中興街202巷1~30號,20.85,都市：其他:住宅區,,,1100108,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841117,115.36,3,2,2,有,有,15000000,130028,,0.0,0,,RPRQMLRKKHGGFHF68DA,81.26,1.32,8.17,有,
三重區,房地(土地+建物),中正南路8巷1~30號,5.98,都市：其他:道路用地,,,1091228,土地4建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020122,53.71,2,1,1,有,有,9450000,175945,,0.0,0,,RPSOMLSJKHGGFGF48DA,28.57,1.44,3.24,有,87.0
淡水區,房地(土地+建物),沙崙路一段1~30號,16.17,都市：其他:第三種住宅區。,,,1091221,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,85.82,2,1,1,有,有,6380000,74342,,0.0,0,預售屋、或土地及建物分次登記案件;,RPSRMLPLJHGGFEF38DA,49.91,4.83,5.36,有,
淡水區,房地(土地+建物),沙崙路一段1~30號,24.3,都市：其他:第三種住宅區。,,,1091220,土地1建物1車位0,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,123.81,3,1,2,有,有,9060000,73177,,0.0,0,預售屋、或土地及建物分次登記案件;,RPVOMLTLJHGGFEF78DA,74.92,4.83,5.36,有,
汐止區,房地(土地+建物)+車位,國興街30巷1~30號,40.99,,鄉村區,乙種建築用地,1091213,土地3建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861210,198.93,3,2,2,有,有,18180000,91389,坡道平面,0.0,0,陽台外推;其他增建;,RPPNMLSJKHGGFDF77DA,118.33,0.0,13.06,有,
汐止區,房地(土地+建物),福德一路61~90號,5.31,都市：其他:第二種住宅區,,,1100107,土地2建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860305,35.58,1,1,1,有,有,3600000,101180,,0.0,0,其他:陽台加裝窗其他增建;,RPWOMLPJKHGGFDF28DA,22.91,0.0,3.72,有,
汐止區,房地(土地+建物)+車位,中興路151~180號,19.13,都市：其他:第二種住宅區,,,1100105,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050420,151.09,3,2,2,有,有,16500000,115444,坡道平面,27.22,2200000,,RPSOMLSJKHGGFDF18DA,67.72,6.61,9.26,有,95.0
汐止區,房地(土地+建物),新臺五路二段241~270號,7.07,都市：其他:保護區,,,1091226,土地2建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840320,54.790000000000006,1,1,1,有,有,3000000,54755,,0.0,0,,RPTOMLSJKHGGFDF28DA,39.47,0.0,6.91,有,
新店區,房地(土地+建物)+車位,安民街156巷1~30號,23.03,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010223,176.25,4,2,2,有,有,19300000,116081,坡道平面,29.8,2300000,,RPTNMLTJKHGGFCF18DA,96.02,8.42,7.76,有,
五股區,房地(土地+建物)+車位,成泰路一段189巷1~30號,35.51,都市：其他:住宅區,,,1100109,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830402,244.48,4,2,3,有,有,14350000,58696,坡道平面,37.86,0,,RPQVMLTJKHGGFBF58DA,160.99,0.6,21.3,有,
新莊區,房地(土地+建物)+車位,立信五街1~30號,17.18,都市：其他:住宅區,,,1100110,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951229,140.18,3,2,2,有,有,17700000,126266,坡道平面,23.18,0,,RPXUMLSJKHGGFBF09DA,74.91,1.23,8.62,有,104.0
林口區,房地(土地+建物)+車位,文化三路一段331~360號,16.98,都市：其他:中心商業區,,,1091229,土地2建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,175.3,3,2,2,有,有,14980000,85454,坡道平面,34.76,0,,RPRQMLSJKHGGFBF08DA,87.69,0.0,11.67,有,
土城區,房地(土地+建物),福安街61~90號,15.65,都市：其他:道路用地,,,1100112,土地2建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921126,107.62,3,2,2,有,有,9800000,91061,,0.0,0,陽台外推;,RPVOMLTLJHGGFAF38DA,66.17,1.11,11.13,有,108.0
板橋區,房地(土地+建物),廣和街61~90號,7.78,都市：其他:住宅區,,,1100114,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971120,71.84,2,1,1,有,有,9460000,131682,,0.0,0,,RPWOMLSJKHGGFAF28DA,34.56,4.64,7.54,有,110.0
板橋區,房地(土地+建物)+車位,中山路一段181~210號,21.13,都市：其他:第二種特定專用區,,,1091102,土地1建物1車位2,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,345.71000000000004,3,2,3,有,有,55500000,160544,坡道平面,72.06,0,,RPTOMLSJKHGGFAF97DA,166.1,5.64,19.61,有,
板橋區,房地(土地+建物)+車位,公園街31~60號,21.17,都市：其他:道路用地,,,1091115,土地3建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970319,198.78,3,2,2,有,有,27000000,135829,坡道平面,38.1,0,親友、員工、共有人或其他特殊關係間之交易;,RPOQMLRKKHGGFAF67DA,103.19,0.0,14.97,有,
板橋區,房地(土地+建物)+車位,文化路一段361~390號,6.96,都市：其他:住宅區,,,1091222,土地1建物1車位1,七層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,152.05,3,2,2,有,有,27000000,177573,坡道平面,28.94,0,陽台外推;,RPVUMLRKKHGGFAF78DA,72.4,0.0,14.19,有,
五股區,房地(土地+建物)+車位,登林路61~90號,15.32,都市：其他:住宅區,,,1100107,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,128.08,4,2,2,有,有,7430000,58011,坡道平面,0.0,0,陽台外推;夾層;,RPQTMLSJJHGGFBF18DA,57.56,0.0,9.42,有,
新莊區,房地(土地+建物),青山路一段31~60號,14.91,都市：其他:住宅區,,,1100112,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,123.56,3,2,2,有,有,9520000,77048,,0.0,0,,RPVNMLSKKHGGFBF28DA,68.81,0.0,22.23,有,
新店區,房地(土地+建物),中正路700巷31~60號,29.28,都市：其他:第四種住宅區,,,1100106,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890225,171.95999999999998,3,2,2,有,有,18000000,104676,,0.0,0,其他增建;,RPUPMLRLJHGGFCF38DA,90.52,0.0,14.62,有,
汐止區,房地(土地+建物)+車位,康寧街601~630號,21.17,都市：其他:第二種住宅區,,,1091115,土地2建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851211,145.2,3,2,2,有,有,11350000,78168,坡道平面,39.59,0,,RPVQMLQKJIPFFDF76DA,71.34,2.09,10.23,有,128.0
汐止區,房地(土地+建物),忠孝東路421~450號,6.45,都市：其他:第二種住宅區,,,1100101,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851009,47.589999999999996,1,1,1,有,有,5000000,105064,,0.0,0,夾層;,RPTPMLNJKHGGFDF87DA,35.07,1.87,0.0,有,
汐止區,房地(土地+建物),新臺五路二段151~180號,12.34,都市：其他:第二種住宅區,,,1100105,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891212,107.85000000000001,3,2,1,有,有,9800000,90867,,0.0,0,,RPVNMLRKKHGGFDF38DA,66.01,0.0,10.89,有,
汐止區,房地(土地+建物)+車位,湖前街110巷97弄1~30號,40.86,,山坡地保育區,丙種建築用地,1100110,土地8建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,149.18,2,2,1,有,有,11250000,75412,坡道機械,24.63,0,,RPRNMLLMJHGGFDF47DA,73.12,0.0,9.85,有,132.0
淡水區,房地(土地+建物)+車位,中正路二段31~60號,17.79,都市：其他:商業區,,,1021124,土地2建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,248.55,1,2,1,有,有,26950000,115301,坡道平面,27.39,1450000,,RPPRMLPKRHPFFEF96DA,96.0,3.26,44.74,有,
淡水區,房地(土地+建物)+車位,中正路二段31~60號,10.11,都市：其他:商業區,,,1091208,土地2建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,150.54,1,2,1,有,有,13860000,101989,坡道平面,27.39,1300000,,RPPNMLPKKIPFFEF58DA,61.99,5.85,12.35,有,
淡水區,房地(土地+建物),中正路二段31~60號,6.37,都市：其他:商業區,,,1091228,土地2建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,81.11,1,2,1,有,有,7010000,86426,,0.0,0,,RPTQMLSLKIPFFEF07DA,44.39,3.93,4.5,有,
淡水區,房地(土地+建物)+車位,淡金路38巷31~60號,8.53,都市：其他:住宅區(三),,,1100108,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,103.64,1,0,1,有,有,7500000,85714,坡道平面,30.14,1200000,,RPSRMLSJKHGGFEF58DA,46.8,1.2,3.62,有,
樹林區,房地(土地+建物)+車位,學勤路421~450號,15.58,都市：其他:商業區,,,1091231,土地1建物1車位1,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971030,188.01999999999998,3,2,2,有,有,17800000,94671,坡道平面,39.83,0,其他增建;,RPUOMLTJKHGGFIF98DA,91.3,0.0,12.42,有,146.0
土城區,房地(土地+建物)+車位,中央路四段68巷1~30號,13.77,都市：其他:住宅區,,,1100105,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820916,130.7,3,2,2,有,有,13100000,100230,坡道平面,0.0,0,陽台外推;,RPQRMLSKKHGGFAF18EA,78.19,0.0,9.84,有,150.0
新莊區,房地(土地+建物)+車位,天祥街91~120號,24.65,都市：其他:住宅區,,,1091224,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980612,202.27999999999997,4,2,2,有,有,16500000,83705,坡道平面,23.08,1500000,其他增建;,RPXOMLRKKHGGFBF58EA,110.52,4.46,12.0,有,
汐止區,房地(土地+建物),湖前街110巷97弄1~30號,24.94,,山坡地保育區,丙種建築用地,1100116,土地4建物1車位0,十九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,81.23,2,2,1,有,有,8350000,102795,,0.0,0,,RPVOMLSKKHGGFDF68EA,52.13,0.0,9.18,有,154.0
淡水區,房地(土地+建物),中正東路二段61~90號,2.53,都市：其他:道路用地,,,1091214,土地5建物1車位0,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0920922,52.7,1,1,1,有,有,6000000,113852,,0.0,0,陽台外推;,RPTOMLTJKHGGFEF58EA,30.34,0.0,6.89,有,155.0
八里區,房地(土地+建物),中山路二段500巷1~30號,13.16,都市：其他:第三種住宅區。,,,1091226,土地3建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,93.45,2,1,1,有,有,5500000,58855,,0.0,0,,RPPQMLRKKHGGFEF28EA,52.71,3.9,7.67,有,
三重區,房地(土地+建物),成功路91~120號,8.07,都市：其他:道路用地,,,1100108,土地3建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041105,92.53999999999999,2,1,1,有,有,13800000,149125,,0.0,0,,RPOOMLRKKHGGFGF18EA,45.57,8.72,6.24,有,158.0
淡水區,房地(土地+建物),英專路151~180號,18.2,都市：其他:住宅區,,,1100105,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930603,131.88,3,2,2,有,有,7500000,56870,,0.0,0,陽台外推;,RPXOMLSKKHGGFEF98EA,84.83,0.0,10.15,有,
永和區,房地(土地+建物),環河西路二段209巷1~30號,6.39,都市：其他:住宅區,,,1100109,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,67.75999999999999,2,1,1,有,有,7700000,113636,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPSMLTJKHGGFHF88EA,54.46,0.0,5.66,有,
中和區,房地(土地+建物),中興街211~240號,13.45,都市：其他:住宅區,,,1100103,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980318,107.67,3,2,2,有,有,14000000,130027,,0.0,0,,RPVOMLSKKHGGFHF09EA,58.86,3.33,12.89,有,
樹林區,房地(土地+建物)+車位,學勤路661~690號,20.28,都市：其他:住宅區,,,1091102,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970303,156.35,3,2,2,有,有,12680000,81100,坡道平面,33.2,0,,RPUNMLRKKHGGFIF88EA,82.84,1.28,5.18,有,
三峽區,房地(土地+建物),復興路421~450號,2.91,都市：其他:住宅區,,,1091222,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841013,35.71,1,1,1,有,有,3130000,87651,,0.0,0,,RPPPMLSKKHGGFIF68EA,24.08,0.0,5.43,有,
中和區,房地(土地+建物),景平路31~60號,4.83,都市：其他:住宅區,,,1091230,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,62.53,2,1,1,有,有,8050000,128738,,0.0,0,其他增建;,RPXRMLSKKHGGFHF96EA,51.66,0.0,4.26,有,
蘆洲區,房地(土地+建物)+車位,永樂街91~120號,18.85,都市：其他:住宅區,,,1091222,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861209,182.46,4,2,2,有,有,15000000,82210,坡道平面,0.0,0,,RPXNMLSKKHGGFGF09EA,97.77,0.0,15.77,有,164.0
蘆洲區,房地(土地+建物)+車位,集賢路301~330號,29.1,都市：其他:住宅區,,,1091230,土地1建物1車位1,十八層，十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000905,273.08,0,2,2,有,有,39680000,145305,坡道平面,24.07,0,,RPOOMLSKKHGGFGF28EA,0.0,0.0,0.0,有,
中和區,房地(土地+建物),中興街181~210號,6.84,都市：其他:住宅區,,,1100103,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,56.1,1,1,1,有,有,7700000,137255,,0.0,0,陽台外推;,RPQNMLPJKHGGFHF08EA,30.88,0.0,7.54,有,166.0
淡水區,房地(土地+建物)+車位,濱海路一段306巷60弄31~60號,23.97,都市：其他:第五種住宅區,,,1100122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,170.66000000000003,3,2,2,有,有,9600000,56252,坡道平面,32.4,0,另有機車位乙位,RPOOMLSKKHGGFEF08EA,84.45,2.21,9.82,有,167.0
淡水區,房地(土地+建物)+車位,八勢路1~30號,43.72,都市：其他:住宅區(一),,,1091224,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207,195.13,3,2,2,有,有,16900000,99941,坡道平面,43.04,1700000,親友、員工、共有人或其他特殊關係間之交易;,RPQOMLSKKHGGFEF28EA,89.8,7.96,4.9,有,168.0
汐止區,房地(土地+建物),新臺五路一段151~180號,4.49,都市：其他:商業區,,,1100122,土地1建物1車位0,二十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,126.61,2,2,1,有,有,11600000,91620,,0.0,0,,RPSPMLSKKHGGFDF48EA,0.0,0.0,0.0,有,171.0
板橋區,房地(土地+建物),新府路61~90號,3.42,都市：其他:第二種特定專用區,,,1091210,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,50.69,2,2,1,有,有,9300000,183468,,0.0,0,夾層;,RPRNMLRKKHGGFAF77EA,27.86,0.0,3.98,有,
板橋區,房地(土地+建物),長安街261巷1~30號,18.01,都市：其他:住宅區,,,1091205,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830606,95.41,2,1,1,有,有,14200000,148831,,0.0,0,,RPQQMLPJKHGGFAF67EA,74.14,2.41,9.44,有,180.0
中和區,房地(土地+建物),秀朗路三段175巷1~30號,7.07,都市：其他:機關用地,,,1091227,土地7建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850108,64.92999999999999,2,1,1,有,有,8200000,126290,,0.0,0,,RPPNMLLKKHGGFHF57DA,52.2,0.29,5.77,有,
三重區,房地(土地+建物)+車位,三信路61~90號,23.44,都市：其他:住宅區,,,1100108,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041030,136.5,3,2,2,有,有,15400000,112821,坡道機械,23.18,0,,RPQPMLRKKHGGFGF38DA,66.78,3.5,9.7,有,188.0
三重區,房地(土地+建物),中正南路250巷1~30號,2.78,都市：其他:道路用地,,,1100102,土地5建物1車位0,十二層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970627,37.31,1,0,1,有,有,6000000,160815,,0.0,0,,RPXPMLMJJHGGFGF38DA,21.48,0.0,4.87,有,
淡水區,房地(土地+建物),大忠街61~90號,10.0,都市：其他:住宅區,,,1100121,土地1建物2車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790828,57.77,1,1,1,有,有,2940000,50891,,0.0,0,,RPPQMLTJKHGGFEF28DA,33.6,0.0,6.46,有,
淡水區,房地(土地+建物)+車位,新市二路二段121~150號,34.83,都市：其他:第五之一種住宅區,,,1091231,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050401,249.74,4,2,2,有,有,13500000,54056,坡道平面,60.08,0,房屋款折讓49500元整.,RPPNMLSKKHGGFEF97DA,110.6,9.81,11.05,有,
淡水區,房地(土地+建物)+車位,新市二路二段91~120號,24.51,都市：其他:第五之一種住宅區,,,1100110,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050401,173.57,3,2,2,有,有,8900000,51276,坡道平面,30.04,0,,RPQNMLSKKHGGFEF08DA,93.14,0.0,5.47,有,191.0
淡水區,房地(土地+建物)+車位,新市二路四段230巷61~90號,27.65,都市：其他:第五種住宅區,,,1100111,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,189.53,3,2,2,有,有,11000000,58038,坡道平面,32.76,0,房屋款折讓56000元整.,RPOPMLTKKHGGFEF18DA,91.79,6.2,8.65,有,
淡水區,房地(土地+建物)+車位,新市一路三段101巷121~150號,23.43,都市：其他:第五種住宅區,,,1100127,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000922,166.16,3,2,2,有,有,11150000,67104,坡道平面,35.44,0,,RPVPMLTKKHGGFEF88DA,82.12,2.8,7.96,有,
淡水區,房地(土地+建物)+車位,沙崙路一段126巷91~120號,20.99,都市：其他:第五之一種住宅區,,,1091226,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,154.81,3,2,2,有,有,9050000,66362,坡道平面,36.52,1200000,,RPUQMLTKKHGGFEF88DA,68.56,3.61,9.24,有,192.0
淡水區,房地(土地+建物)+車位,新市三路一段91~120號,16.92,都市：其他:第五種住宅區,,,1091230,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,8800000,82928,坡道平面,25.02,1300000,,RPWQMLSJKHGGFEF88DA,53.25,3.72,4.17,有,
淡水區,房地(土地+建物)+車位,新市三路一段91~120號,26.91,都市：其他:第五種住宅區,,,1091209,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,178.3,3,2,2,有,有,13880000,81420,坡道平面,25.02,1400000,,RPXQMLSJKHGGFEF98DA,88.65,3.61,11.58,有,
淡水區,房地(土地+建物)+車位,新市三路一段121~150號,21.82,都市：其他:第五種住宅區,,,1091128,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,144.73000000000002,3,1,2,有,有,11050000,80611,坡道平面,25.02,1400000,,RPORMLSJKHGGFEF18DA,70.82,5.02,5.42,有,
淡水區,房地(土地+建物)+車位,新市三路一段91~120號,16.92,都市：其他:第五種住宅區,,,1100108,土地1建物1車位1,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,8850000,83481,坡道平面,25.02,1300000,,RPQRMLSJKHGGFEF38DA,53.25,3.72,4.17,有,
淡水區,房地(土地+建物)+車位,新市三路一段61~90號,16.92,都市：其他:第五種住宅區,,,1091215,土地1建物1車位1,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,9250000,86798,坡道平面,25.02,1400000,,RPRRMLSJKHGGFEF48DA,53.25,3.72,4.17,有,
淡水區,房地(土地+建物)+車位,八勢路50巷61~90號,42.14,都市：其他:第一種住宅區,,,1081206,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060602,192.53,3,2,2,有,有,21990000,128442,坡道平面,34.17,1650000,,RPPNMLRLJHGGFEF87DA,0.0,0.0,0.0,有,
淡水區,房地(土地+建物)+車位,北新路141巷60弄31~60號,14.06,都市：其他:住宅區,,,1100105,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830809,121.44,2,1,1,有,有,5660000,46607,坡道平面,27.47,0,,RPTNMLKMJHGGFEF67DA,62.68,4.77,6.62,有,
淡水區,房地(土地+建物)+車位,淡金路二段481~510號,21.74,都市：其他:第五種住宅區,,,1100111,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,153.07,3,2,2,有,有,9070000,59254,坡道平面,29.84,0,,RPXOMLLJKHGGFEF08DA,73.77,4.26,8.09,有,193.0
淡水區,房地(土地+建物)+車位,中山北路二段189巷151~180號,25.97,都市：其他:第三種住宅區。,,,1100111,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990615,153.45,2,1,2,有,有,12200000,79505,坡道機械,17.4,0,親友、員工、共有人或其他特殊關係間之交易;,RPOTMLNJKHGGFEF87DA,80.26,5.09,10.57,有,194.0
汐止區,房地(土地+建物)+車位,明峰街121~150號,19.41,都市：其他:第二種住宅區,,,1100107,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,156.69,4,2,2,有,有,15200000,97007,坡道平面,0.0,1400000,,RPVNMLSKKHGGFDF48DA,91.9,0.7,11.81,有,195.0
汐止區,房地(土地+建物),樟樹二路271~300號,10.7,都市：其他:第二種住宅區,,,1100107,土地2建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850123,108.63,2,2,1,有,有,9150000,84231,,0.0,0,,RPVOMLRKKHGGFDF48DA,60.01,24.45,7.1,有,198.0
